,STATE,Year,O3 (in ppm)
789,Maryland,1998,0.05212493946731235
790,Maryland,1999,0.05033532272325376
791,Maryland,2000,0.044427725927612106
792,Maryland,2001,0.048766871165644175
793,Maryland,2002,0.04856541952623423
794,Maryland,2003,0.0438599269183922
795,Maryland,2004,0.045395119418483905
796,Maryland,2005,0.04607836001940806
797,Maryland,2006,0.045850444444444444
798,Maryland,2007,0.047693903471634214
799,Maryland,2008,0.04531511456800504
800,Maryland,2009,0.041508340283569645
801,Maryland,2010,0.04786263736263736
802,Maryland,2011,0.04528158362989324
803,Maryland,2012,0.04650883392226148
804,Maryland,2013,0.042716535433070864
805,Maryland,2014,0.042527196652719666
806,Maryland,2015,0.04382900919305414
807,Maryland,2016,0.043785279685966634
808,Maryland,2017,0.04273303916161059
809,Maryland,2018,0.04153012939001848
810,Maryland,2019,0.043068971332209105
811,Maryland,2020,0.03748207171314741
812,Massachusetts,1980,0.043844462215113955
813,Massachusetts,1981,0.04038738049713193
814,Massachusetts,1982,0.04029054054054054
815,Massachusetts,1983,0.04785535266738274
816,Massachusetts,1984,0.04419849931787176
817,Massachusetts,1985,0.04321081785597915
818,Massachusetts,1986,0.0381359333585763
819,Massachusetts,1987,0.03935074390629946
820,Massachusetts,1988,0.04489465962441315
821,Massachusetts,1989,0.04180640589569161
822,Massachusetts,1990,0.03929418282548477
823,Massachusetts,1991,0.041650719026548676
824,Massachusetts,1992,0.039632253005750136
825,Massachusetts,1993,0.0403758769562871
826,Massachusetts,1994,0.04141903584672435
827,Massachusetts,1995,0.03964966535887376
828,Massachusetts,1996,0.039188895979578815
829,Massachusetts,1997,0.03999382276075077
830,Massachusetts,1998,0.04093320235756385
831,Massachusetts,1999,0.042347749114820435
832,Massachusetts,2000,0.03876346528228423
833,Massachusetts,2001,0.043338907136458646
834,Massachusetts,2002,0.04393124065769805
835,Massachusetts,2003,0.04191374122367102
836,Massachusetts,2004,0.04038727439583971
837,Massachusetts,2005,0.04292892837312604
838,Massachusetts,2006,0.04099623149394347
839,Massachusetts,2007,0.042306351883080386
840,Massachusetts,2008,0.04157441040932502
841,Massachusetts,2009,0.038926900584795324
842,Massachusetts,2010,0.041227393296358814
843,Massachusetts,2011,0.039135822262940906
844,Massachusetts,2012,0.0401547619047619
845,Massachusetts,2013,0.037852884982804744
846,Massachusetts,2014,0.03634772908366534
847,Massachusetts,2015,0.036475342973674454
848,Massachusetts,2016,0.03728591450595655
849,Massachusetts,2017,0.037798226950354605
850,Massachusetts,2018,0.03654455800609647
851,Massachusetts,2019,0.037176606641334875
852,Massachusetts,2020,0.03627266962587191
853,Michigan,1980,0.03443759848723606
854,Michigan,1981,0.03392455830388693
855,Michigan,1982,0.037128338614757804
856,Michigan,1983,0.037561195445920306
857,Michigan,1984,0.03424408866995074
858,Michigan,1985,0.03554866128346791
859,Michigan,1986,0.034996966868875413
860,Michigan,1987,0.03915240756663801
861,Michigan,1988,0.04496859353664088
862,Michigan,1989,0.044563607807942565
863,Michigan,1990,0.04159676858929812
864,Michigan,1991,0.046236688851913475
865,Michigan,1992,0.03964313725490196
866,Michigan,1993,0.04070292766934558
867,Michigan,1994,0.04464581614127744
868,Michigan,1995,0.045294086213038834
869,Michigan,1996,0.045261090654041734
870,Michigan,1997,0.04313840262582057
871,Michigan,1998,0.04946116152450091
872,Michigan,1999,0.04822720848056537
873,Michigan,2000,0.04212534209085934
874,Michigan,2001,0.046640187759523374
875,Michigan,2002,0.04745309003270786
876,Michigan,2003,0.0454990714165119
877,Michigan,2004,0.0419047619047619
878,Michigan,2005,0.04684997491219267
879,Michigan,2006,0.04263698630136986
880,Michigan,2007,0.0462128304428355
881,Michigan,2008,0.04384347079037801
882,Michigan,2009,0.0406329220888964
883,Michigan,2010,0.042885732126131754
884,Michigan,2011,0.0416835423440161
885,Michigan,2012,0.04550975312404754
886,Michigan,2013,0.04205893074119076
887,Michigan,2014,0.04114482126489459
888,Michigan,2015,0.04142979635584137
889,Michigan,2016,0.04136904259805989
890,Michigan,2017,0.039643146796431473
891,Michigan,2018,0.0394661487236404
892,Michigan,2019,0.038578074287774974
893,Michigan,2020,0.03614207275223061
894,Minnesota,1980,0.037405784003615
895,Minnesota,1981,0.03296834457706279
896,Minnesota,1982,0.033552845528455284
897,Minnesota,1983,0.03670451127819549
898,Minnesota,1984,0.03501329955668144
899,Minnesota,1985,0.035623598820059
900,Minnesota,1986,0.03261375274323336
901,Minnesota,1987,0.03734656796769852
902,Minnesota,1988,0.04222573687994249
903,Minnesota,1989,0.038487221315932574
904,Minnesota,1990,0.03420788043478261
905,Minnesota,1991,0.03491784914115011
906,Minnesota,1992,0.03385564120532586
907,Minnesota,1993,0.03291460234680574
908,Minnesota,1994,0.03609582863585119
909,Minnesota,1995,0.03700389972144846
910,Minnesota,1996,0.03708390804597701
911,Minnesota,1997,0.036190527448869754
912,Minnesota,1998,0.037617357001972385
913,Minnesota,1999,0.037042216358839045
914,Minnesota,2000,0.039654114365411434
915,Minnesota,2001,0.03886752411575563
916,Minnesota,2002,0.041015625
917,Minnesota,2003,0.043536999595632835
918,Minnesota,2004,0.037621336845571285
919,Minnesota,2005,0.04220551855375833
920,Minnesota,2006,0.042139127561136816
921,Minnesota,2007,0.04003088803088803
922,Minnesota,2008,0.039265754296626355
923,Minnesota,2009,0.0386053725615606
924,Minnesota,2010,0.038480298507462686
925,Minnesota,2011,0.03774866310160428
926,Minnesota,2012,0.03847647673810769
927,Minnesota,2013,0.037514271407110666
928,Minnesota,2014,0.035516308470290775
929,Minnesota,2015,0.036376333656644035
930,Minnesota,2016,0.03336221025520956
931,Minnesota,2017,0.03572528433945757
932,Minnesota,2018,0.03650935700575816
933,Minnesota,2019,0.03566339799616287
934,Minnesota,2020,0.03594246260069045
935,Mississippi,1980,0.044224008574490895
936,Mississippi,1981,0.04451338766006985
937,Mississippi,1982,0.04443174603174603
938,Mississippi,1983,0.0464949083503055
939,Mississippi,1984,0.045786545924967656
940,Mississippi,1985,0.042701778385772916
941,Mississippi,1986,0.04587611749680715
942,Mississippi,1987,0.047687394957983194
943,Mississippi,1988,0.0475510752688172
944,Mississippi,1989,0.041885564092195716
945,Mississippi,1990,0.04785046113306983
946,Mississippi,1991,0.04188164493480441
947,Mississippi,1992,0.04224473147518695
948,Mississippi,1993,0.04259871682706328
949,Mississippi,1994,0.042850529500756435
950,Mississippi,1995,0.04716692619121769
951,Mississippi,1996,0.044421438547486036
952,Mississippi,1997,0.04867704280155642
953,Mississippi,1998,0.051252827140549274
954,Mississippi,1999,0.052427166788055354
955,Mississippi,2000,0.05200966666666666
956,Mississippi,2001,0.0467337537702221
957,Mississippi,2002,0.0428538961038961
958,Mississippi,2003,0.04490770901194354
959,Mississippi,2004,0.04407838983050848
960,Mississippi,2005,0.04790616621983914
961,Mississippi,2006,0.048652116402116405
962,Mississippi,2007,0.045427642276422764
963,Mississippi,2008,0.0425976148409894
964,Mississippi,2009,0.03975432944019331
965,Mississippi,2010,0.0434678431372549
966,Mississippi,2011,0.04400947867298578
967,Mississippi,2012,0.04318765432098765
968,Mississippi,2013,0.03969139344262295
969,Mississippi,2014,0.03910784708249497
970,Mississippi,2015,0.03772827804107425
971,Mississippi,2016,0.04019680436477007
972,Mississippi,2017,0.03780664294187426
973,Mississippi,2018,0.0392813117344923
974,Mississippi,2019,0.03916175359032502
975,Mississippi,2020,0.03707218683651804
976,Missouri,1980,0.03587249255213505
977,Missouri,1981,0.03542235539343408
978,Missouri,1982,0.038268171976492425
979,Missouri,1983,0.03978013665202538
980,Missouri,1984,0.04014316860465117
981,Missouri,1985,0.038270715835140995
982,Missouri,1986,0.03795145631067961
983,Missouri,1987,0.0411871178149205
984,Missouri,1988,0.046266203703703705
985,Missouri,1989,0.039297600913937546
986,Missouri,1990,0.036581999219055056
987,Missouri,1991,0.03976343269413328
988,Missouri,1992,0.03803746512554803
989,Missouri,1993,0.038915315699658705
990,Missouri,1994,0.04563251426064063
991,Missouri,1995,0.04921380471380472
992,Missouri,1996,0.04727527961652591
993,Missouri,1997,0.046161536681323764
994,Missouri,1998,0.04768704640422256
995,Missouri,1999,0.05018189865014384
996,Missouri,2000,0.04750199203187251
997,Missouri,2001,0.048186693368936356
998,Missouri,2002,0.04836323366555925
999,Missouri,2003,0.0474044558697515
1000,Missouri,2004,0.04288812734910458
1001,Missouri,2005,0.05161675298356226
1002,Missouri,2006,0.04927852852852853
1003,Missouri,2007,0.05004078587416066
1004,Missouri,2008,0.04487438118811881
1005,Missouri,2009,0.042847718631178706
1006,Missouri,2010,0.047100282220131705
1007,Missouri,2011,0.046962493831222245
1008,Missouri,2012,0.04981563915698247
1009,Missouri,2013,0.04347135114208285
1010,Missouri,2014,0.04197011183956807
1011,Missouri,2015,0.04075164792555254
1012,Missouri,2016,0.040670857711938256
1013,Missouri,2017,0.04326924749891257
1014,Missouri,2018,0.042810718152291594
1015,Missouri,2019,0.041342737629049484
1016,Missouri,2020,0.03511526315789473
1017,Montana,1980,0.03650671140939597
1018,Montana,1981,0.03340185471406491
1019,Montana,1982,0.03497413793103449
1020,Montana,1983,0.040400611620795106
1021,Montana,1988,0.03348024316109423
1022,Montana,1989,0.03463157894736842
1023,Montana,1990,0.03643502824858757
1024,Montana,1991,0.03544134078212291
1025,Montana,1992,0.03258404558404558
1026,Montana,1993,0.031185507246376813
1027,Montana,1994,0.03547058823529412
1028,Montana,1995,0.03079047619047619
1029,Montana,1996,0.03509174311926606
1030,Montana,1997,0.028134146341463415
1031,Montana,1998,0.03479310344827587
1032,Montana,1999,0.03529565217391304
1033,Montana,2000,0.03292
1034,Montana,2001,0.03374385245901639
1035,Montana,2002,0.0350859375
1036,Montana,2003,0.036558282208588956
1037,Montana,2004,0.03422222222222222
1038,Montana,2005,0.03542730496453901
1039,Montana,2006,0.038107296137339056
1040,Montana,2007,0.037226190476190475
1041,Montana,2008,0.0345531914893617
1042,Montana,2009,0.038205776173285196
1043,Montana,2010,0.037079545454545455
1044,Montana,2011,0.038289473684210526
1045,Montana,2012,0.036318907563025214
1046,Montana,2013,0.03725528105979234
1047,Montana,2014,0.03704347826086957
1048,Montana,2015,0.037229734641948384
1049,Montana,2016,0.03617218309859155
1050,Montana,2017,0.03976024664490388
1051,Montana,2018,0.03879569120287253
1052,Montana,2019,0.036549053959355295
1053,Montana,2020,0.037834002677376175
1054,Nebraska,1980,0.03696660482374768
1055,Nebraska,1981,0.024561074918566777
1056,Nebraska,1982,0.026859621451104102
1057,Nebraska,1983,0.028404966571155682
1058,Nebraska,1984,0.028518272425249167
1059,Nebraska,1985,0.03509414225941422
1060,Nebraska,1986,0.03206711979609176
1061,Nebraska,1987,0.030720800000000003
1062,Nebraska,1988,0.038482926829268294
1063,Nebraska,1989,0.036241502683363146
1064,Nebraska,1990,0.03328060768543342
1065,Nebraska,1991,0.034163701067615654
1066,Nebraska,1992,0.03179133064516129
1067,Nebraska,1993,0.029739545997610514
1068,Nebraska,1994,0.033926417370325694
1069,Nebraska,1995,0.03345652173913043
1070,Nebraska,1996,0.03402478314745973
1071,Nebraska,1997,0.0332992700729927
1072,Nebraska,1998,0.032623681125439626
1073,Nebraska,1999,0.036309782608695655
1074,Nebraska,2000,0.0384875
1075,Nebraska,2001,0.03583098591549296
1076,Nebraska,2002,0.03756829268292683
1077,Nebraska,2003,0.03804062126642772
1078,Nebraska,2004,0.039931956257594166
1079,Nebraska,2005,0.04142601431980907
1080,Nebraska,2006,0.038113
1081,Nebraska,2007,0.03780985915492958
1082,Nebraska,2008,0.036825554705432285
1083,Nebraska,2009,0.034846681922196796
1084,Nebraska,2010,0.03756235997012696
1085,Nebraska,2011,0.038521449704142015
1086,Nebraska,2012,0.04284168336673347
1087,Nebraska,2013,0.03870941438102298
1088,Nebraska,2014,0.038603150787696924
1089,Nebraska,2015,0.03888307692307692
1090,Nebraska,2016,0.038098335854765505
1091,Nebraska,2017,0.037829250720461095
1092,Nebraska,2018,0.03718963068181818
1093,Nebraska,2019,0.03665840220385675
1094,Nebraska,2020,0.032
1095,Nevada,1980,0.035914859437751
1096,Nevada,1981,0.036512278697886924
1097,Nevada,1982,0.04149768786127168
1098,Nevada,1983,0.03536784241868988
1099,Nevada,1984,0.041805855855855854
1100,Nevada,1985,0.04111833489242282
1101,Nevada,1986,0.04395539419087137
1102,Nevada,1987,0.043726153846153845
1103,Nevada,1988,0.046649063032367974
1104,Nevada,1989,0.041331337325349306
1105,Nevada,1990,0.03788828967642527
1106,Nevada,1991,0.04083516900873529
1107,Nevada,1992,0.04098875289447569
1108,Nevada,1993,0.039906674720628206
1109,Nevada,1994,0.043438709677419356
1110,Nevada,1995,0.04084387132556849
1111,Nevada,1996,0.043718137950610275
1112,Nevada,1997,0.04126607142857143
1113,Nevada,1998,0.04466235093696763
1114,Nevada,1999,0.045887474610697365
1115,Nevada,2000,0.04436263736263736
1116,Nevada,2001,0.045320106783157385
1117,Nevada,2002,0.045567481024667934
1118,Nevada,2003,0.04522739018087855
1119,Nevada,2004,0.044445417618684945
1120,Nevada,2005,0.044555318615153036
1121,Nevada,2006,0.046563155136268346
1122,Nevada,2007,0.045820248203788376
1123,Nevada,2008,0.045246611745947386
1124,Nevada,2009,0.04477766027759418
1125,Nevada,2010,0.046582781456953645
1126,Nevada,2011,0.04673548476072266
1127,Nevada,2012,0.04830214765100671
1128,Nevada,2013,0.04611814946619217
1129,Nevada,2014,0.04669236063317275
1130,Nevada,2015,0.045641136190717725
1131,Nevada,2016,0.04559121287128713
1132,Nevada,2017,0.04631345100426049
1133,Nevada,2018,0.04712725121598528
1134,Nevada,2019,0.04491780999223402
1135,Nevada,2020,0.03967637178051511
1136,New Hampshire,1980,0.040418426103646835
1137,New Hampshire,1981,0.0340175644028103
1138,New Hampshire,1982,0.0382578947368421
1139,New Hampshire,1983,0.03667199148029819
1140,New Hampshire,1984,0.033940476190476195
1141,New Hampshire,1985,0.035764763779527566
1142,New Hampshire,1986,0.03505329457364341
1143,New Hampshire,1987,0.03361698717948718
1144,New Hampshire,1988,0.044555226824457596
1145,New Hampshire,1989,0.04146654099905749
1146,New Hampshire,1990,0.03974710743801653
1147,New Hampshire,1991,0.04112057971014493
1148,New Hampshire,1992,0.0383900826446281
1149,New Hampshire,1993,0.03774564994882292
1150,New Hampshire,1994,0.040679466666666664
1151,New Hampshire,1995,0.038957224830464265
1152,New Hampshire,1996,0.03920376175548589
1153,New Hampshire,1997,0.04037220749716017
1154,New Hampshire,1998,0.04001335453100159
1155,New Hampshire,1999,0.04036619718309859
1156,New Hampshire,2000,0.03651115044247788
1157,New Hampshire,2001,0.04306273909716909
1158,New Hampshire,2002,0.04332578573842514
1159,New Hampshire,2003,0.04217341040462427
1160,New Hampshire,2004,0.040589803012746235
1161,New Hampshire,2005,0.04112651515151515
1162,New Hampshire,2006,0.039652694610778444
1163,New Hampshire,2007,0.04072144212523719
1164,New Hampshire,2008,0.04017338709677419
1165,New Hampshire,2009,0.03580252100840336
1166,New Hampshire,2010,0.03947195121951219
1167,New Hampshire,2011,0.03769897209985316
1168,New Hampshire,2012,0.03873921911421911
1169,New Hampshire,2013,0.03827967337416156
1170,New Hampshire,2014,0.03760352673492605
1171,New Hampshire,2015,0.037393006993006996
1172,New Hampshire,2016,0.03719866258010588
1173,New Hampshire,2017,0.037568138715795174
1174,New Hampshire,2018,0.03699911971830986
1175,New Hampshire,2019,0.036152317880794704
1176,New Hampshire,2020,0.038320341047503044
1177,New Jersey,1980,0.047687972867205844
1178,New Jersey,1981,0.03682068965517242
1179,New Jersey,1982,0.04154192546583851
1180,New Jersey,1983,0.04340444348576359
1181,New Jersey,1984,0.03907563025210084
1182,New Jersey,1985,0.043052847193773044
1183,New Jersey,1986,0.04012896360927857
1184,New Jersey,1987,0.04288742487286177
1185,New Jersey,1988,0.04264026903883706
1186,New Jersey,1989,0.03831510416666667
1187,New Jersey,1990,0.038504341400332535
1188,New Jersey,1991,0.04147755834829443
1189,New Jersey,1992,0.035210638676392104
1190,New Jersey,1993,0.03921804243180602
1191,New Jersey,1994,0.03880077301475756
1192,New Jersey,1995,0.03856956904133685
1193,New Jersey,1996,0.03774144486692015
1194,New Jersey,1997,0.03913000702740689
1195,New Jersey,1998,0.04119478584729982
1196,New Jersey,1999,0.04260337124289196
1197,New Jersey,2000,0.03900958133722141
1198,New Jersey,2001,0.042092621975406586
1199,New Jersey,2002,0.04280402104472003
1200,New Jersey,2003,0.03935475475475476
1201,New Jersey,2004,0.03851167986999797
1202,New Jersey,2005,0.04061022105049686
1203,New Jersey,2006,0.04020058079236673
1204,New Jersey,2007,0.04125837628865979
1205,New Jersey,2008,0.04007458677685951
1206,New Jersey,2009,0.03669775051124744
1207,New Jersey,2010,0.04175289499509323
1208,New Jersey,2011,0.03914488250145659
1209,New Jersey,2012,0.0398919914679077
1210,New Jersey,2013,0.038620207055214725
1211,New Jersey,2014,0.03794779342723005
1212,New Jersey,2015,0.03914997191537165
1213,New Jersey,2016,0.03888447789275635
1214,New Jersey,2017,0.03715687705217074
1215,New Jersey,2018,0.037107549317147194
1216,New Jersey,2019,0.03864481953672114
1217,New Jersey,2020,0.03378523489932886
1218,New Mexico,1980,0.03740999490056094
1219,New Mexico,1981,0.04339166666666667
1220,New Mexico,1982,0.041573264781491
1221,New Mexico,1983,0.04079367414490622
1222,New Mexico,1984,0.0423434800493624
1223,New Mexico,1985,0.041810917721518986
1224,New Mexico,1986,0.040440044826298094
1225,New Mexico,1987,0.04324643125469572
1226,New Mexico,1988,0.04387239944521498
1227,New Mexico,1989,0.043601988454137264
1228,New Mexico,1990,0.04319767111616018
1229,New Mexico,1991,0.04285918253079507
1230,New Mexico,1992,0.042967348022298915
1231,New Mexico,1993,0.041325638506876226
1232,New Mexico,1994,0.04303401688781665
1233,New Mexico,1995,0.04182333751568381
1234,New Mexico,1996,0.04459298752936924
1235,New Mexico,1997,0.04430288784419073
1236,New Mexico,1998,0.046454735152487964
1237,New Mexico,1999,0.04740862124636745
1238,New Mexico,2000,0.04671742635204455
1239,New Mexico,2001,0.046525488467753784
1240,New Mexico,2002,0.04641047848928014
1241,New Mexico,2003,0.047616489600478824
1242,New Mexico,2004,0.04468297872340425
1243,New Mexico,2005,0.044971514047866805
1244,New Mexico,2006,0.04550919700621591
1245,New Mexico,2007,0.04545294855708908
1246,New Mexico,2008,0.044839575245489836
1247,New Mexico,2009,0.0428189990281827
1248,New Mexico,2010,0.04446959498003423
1249,New Mexico,2011,0.04636678239444507
1250,New Mexico,2012,0.047436211114994756
1251,New Mexico,2013,0.0463658651026393
1252,New Mexico,2014,0.04435679611650486
1253,New Mexico,2015,0.044375296208530805
1254,New Mexico,2016,0.04592142530835998
1255,New Mexico,2017,0.04717603160667252
1256,New Mexico,2018,0.04880859146697837
1257,New Mexico,2019,0.04692042920847269
1258,New Mexico,2020,0.040627233518176216
1259,New York,1980,0.03557547296390715
1260,New York,1981,0.03242649365464138
1261,New York,1982,0.03389140762861409
1262,New York,1983,0.036209292532285234
1263,New York,1984,0.033398947368421056
1264,New York,1985,0.03567027528611197
1265,New York,1986,0.035139486260454
1266,New York,1987,0.03837548464062034
1267,New York,1988,0.039816554467564255
1268,New York,1989,0.03680885709937605
1269,New York,1990,0.03581963839482581
1270,New York,1991,0.0394393691588785
1271,New York,1992,0.035173922775601565
1272,New York,1993,0.037214464928548054
1273,New York,1994,0.03860854440700076
1274,New York,1995,0.03815160529285055
1275,New York,1996,0.03763253075386395
1276,New York,1997,0.038227258711069995
1277,New York,1998,0.03958308498612681
1278,New York,1999,0.039691275167785235
1279,New York,2000,0.03570971820809248
1280,New York,2001,0.03929358483518536
1281,New York,2002,0.04069156253027221
1282,New York,2003,0.03886445379758944
1283,New York,2004,0.03648892850440983
1284,New York,2005,0.03930201218386561
1285,New York,2006,0.03700913849702777
1286,New York,2007,0.03857159743329956
1287,New York,2008,0.03727804759592035
1288,New York,2009,0.03610087173100872
1289,New York,2010,0.03887130270610447
1290,New York,2011,0.03695901708322814
1291,New York,2012,0.03705971397507736
1292,New York,2013,0.03665881334743725
1293,New York,2014,0.03620201635914019
1294,New York,2015,0.03676370782208589
1295,New York,2016,0.03768821992062724
1296,New York,2017,0.037059119984493114
1297,New York,2018,0.03683058681672026
1298,New York,2019,0.03619005361434646
1299,New York,2020,0.034936
1300,North Carolina,1980,0.0485
1301,North Carolina,1981,0.04634037819799778
1302,North Carolina,1982,0.043889092575618696
1303,North Carolina,1983,0.05115659472422063
1304,North Carolina,1984,0.04752947719688543
1305,North Carolina,1985,0.048934056007226744
1306,North Carolina,1986,0.05119979367262724
1307,North Carolina,1987,0.05308816425120773
1308,North Carolina,1988,0.055901008492569
1309,North Carolina,1989,0.05048337261063105
1310,North Carolina,1990,0.053351234300563016
1311,North Carolina,1991,0.04936055532870559
1312,North Carolina,1992,0.04708820784069695
1313,North Carolina,1993,0.05373198762339767
1314,North Carolina,1994,0.048882981366459625
1315,North Carolina,1995,0.05057347836149039
1316,North Carolina,1996,0.05255820459798078
1317,North Carolina,1997,0.053816240157480315
1318,North Carolina,1998,0.05633274802458296
1319,North Carolina,1999,0.054076249774408953
1320,North Carolina,2000,0.052082033659353245
1321,North Carolina,2001,0.05196492728828058
1322,North Carolina,2002,0.052001769441741126
1323,North Carolina,2003,0.04757943762514146
1324,North Carolina,2004,0.04465047007353626
1325,North Carolina,2005,0.04862980152068727
1326,North Carolina,2006,0.04846658259773014
1327,North Carolina,2007,0.0516991738676289
1328,North Carolina,2008,0.047227737817850265
1329,North Carolina,2009,0.04147388167388167
1330,North Carolina,2010,0.047873369148119724
1331,North Carolina,2011,0.04741225844231895
1332,North Carolina,2012,0.04433213678443227
1333,North Carolina,2013,0.039991643454038994
1334,North Carolina,2014,0.0425474181885603
1335,North Carolina,2015,0.04273110224730032
1336,North Carolina,2016,0.04325491220735786
1337,North Carolina,2017,0.042105391917017315
1338,North Carolina,2018,0.041935195645476014
1339,North Carolina,2019,0.043214366515837106
1340,North Carolina,2020,0.0398489552238806
1341,North Dakota,1980,0.038217432950191574
1342,North Dakota,1981,0.037182707993474715
1343,North Dakota,1982,0.03470155902004454
1344,North Dakota,1983,0.0376622746185853
1345,North Dakota,1984,0.03820940484937546
1346,North Dakota,1985,0.03784282624369142
1347,North Dakota,1986,0.03780838815789474
1348,North Dakota,1987,0.03943478260869565
1349,North Dakota,1988,0.04391989881956155
1350,North Dakota,1989,0.043368421052631584
1351,North Dakota,1990,0.03913741496598639
1352,North Dakota,1991,0.039850746268656714
1353,North Dakota,1992,0.038243930635838155
1354,North Dakota,1993,0.035893656716417914
1355,North Dakota,1994,0.03820862470862471
1356,North Dakota,1995,0.03678752107925801
1357,North Dakota,1996,0.039171952078928825
1358,North Dakota,1997,0.03898528381219341
1359,North Dakota,1998,0.03808464939987365
1360,North Dakota,1999,0.0372905982905983
1361,North Dakota,2000,0.035940391034811635
1362,North Dakota,2001,0.0372797783933518
1363,North Dakota,2002,0.03677684407096172
1364,North Dakota,2003,0.03809989316239316
1365,North Dakota,2004,0.03444844928751048
1366,North Dakota,2005,0.035482128982128984
1367,North Dakota,2006,0.03833509700176367
1368,North Dakota,2007,0.03606539413220219
1369,North Dakota,2008,0.03760710553814002
1370,North Dakota,2009,0.036173574211831386
1371,North Dakota,2010,0.038256211180124226
1372,North Dakota,2011,0.03794860166288738
1373,North Dakota,2012,0.036745299751684994
1374,North Dakota,2013,0.03808968609865471
1375,North Dakota,2014,0.03640460422579628
1376,North Dakota,2015,0.03667639327024185
1377,North Dakota,2016,0.033901712779973656
1378,North Dakota,2017,0.03690486671557838
1379,North Dakota,2018,0.03709389083625438
1380,North Dakota,2019,0.035994689325544345
1381,North Dakota,2020,0.03425383707201889
1382,Ohio,1980,0.03495075092646772
1383,Ohio,1981,0.03368548542752364
1384,Ohio,1982,0.03773615665698491
1385,Ohio,1983,0.03789486893474624
1386,Ohio,1984,0.03468025047212007
1387,Ohio,1985,0.03673943254198032
1388,Ohio,1986,0.03890682826533925
1389,Ohio,1987,0.04655994591346154
1390,Ohio,1988,0.05019164286787915
1391,Ohio,1989,0.04582846452727011
1392,Ohio,1990,0.043419564002235886
1393,Ohio,1991,0.04930058467320944
1394,Ohio,1992,0.04298828874305906
1395,Ohio,1993,0.045547409200968524
1396,Ohio,1994,0.04767108777747076
1397,Ohio,1995,0.04867246214245653
1398,Ohio,1996,0.04748721716132824
1399,Ohio,1997,0.04618858768406962
1400,Ohio,1998,0.050889502285862157
1401,Ohio,1999,0.05012733504712939
1402,Ohio,2000,0.04605990906659534
1403,Ohio,2001,0.04877767573885457
1404,Ohio,2002,0.05037742728737386
1405,Ohio,2003,0.046047686892390215
1406,Ohio,2004,0.04323617753167212
1407,Ohio,2005,0.048286411507834574
1408,Ohio,2006,0.044924797268459236
1409,Ohio,2007,0.04844686331533029
1410,Ohio,2008,0.045667061010647284
1411,Ohio,2009,0.04172191418578862
1412,Ohio,2010,0.04689886051734176
1413,Ohio,2011,0.04384931389365352
1414,Ohio,2012,0.04746212515167274
1415,Ohio,2013,0.041439604304061094
1416,Ohio,2014,0.04190307451797811
1417,Ohio,2015,0.04234841001646304
1418,Ohio,2016,0.04352865032792544
1419,Ohio,2017,0.04193394042290477
1420,Ohio,2018,0.04180074587107086
1421,Ohio,2019,0.04275658596010355
1422,Ohio,2020,0.03613509749303621
1423,Oklahoma,1980,0.040451265822784806
1424,Oklahoma,1981,0.0408873527905786
1425,Oklahoma,1982,0.038064008983717014
1426,Oklahoma,1983,0.03848538263112639
1427,Oklahoma,1984,0.04209733059548255
1428,Oklahoma,1985,0.03960035056967572
1429,Oklahoma,1986,0.03782746926663841
1430,Oklahoma,1987,0.04163334827431645
1431,Oklahoma,1988,0.04563860277653381
1432,Oklahoma,1989,0.04380574948665298
1433,Oklahoma,1990,0.04276152304609218
1434,Oklahoma,1991,0.0419724393253805
1435,Oklahoma,1992,0.03932342306147047
1436,Oklahoma,1993,0.03791981907894737
1437,Oklahoma,1994,0.042233909525560866
1438,Oklahoma,1995,0.04368365102639296
1439,Oklahoma,1996,0.04249942418426104
1440,Oklahoma,1997,0.04284610611231771
1441,Oklahoma,1998,0.04639620830333573
1442,Oklahoma,1999,0.04479914422350868
1443,Oklahoma,2000,0.04420586897179254
1444,Oklahoma,2001,0.045371376071866074
1445,Oklahoma,2002,0.04270537124802527
1446,Oklahoma,2003,0.04461475761475761
1447,Oklahoma,2004,0.041249490142760026
1448,Oklahoma,2005,0.044670551449687325
1449,Oklahoma,2006,0.04680701516793066
1450,Oklahoma,2007,0.041306196840826245
1451,Oklahoma,2008,0.042139271959249595
1452,Oklahoma,2009,0.041274744452754926
1453,Oklahoma,2010,0.04192530313429421
1454,Oklahoma,2011,0.04732106866651043
1455,Oklahoma,2012,0.04577216764084069
1456,Oklahoma,2013,0.0418396995161701
1457,Oklahoma,2014,0.040672281215671915
1458,Oklahoma,2015,0.03982408532469286
1459,Oklahoma,2016,0.04049726640159046
1460,Oklahoma,2017,0.04127264117438144
1461,Oklahoma,2018,0.040450645930013795
1462,Oklahoma,2019,0.04002120569524387
1463,Oklahoma,2020,0.03527798098024872
1464,Oregon,1980,0.03002759043531576
1465,Oregon,1981,0.031010045203415368
1466,Oregon,1982,0.031852567121997175
1467,Oregon,1983,0.029651462568170552
1468,Oregon,1984,0.029818607372732592
1469,Oregon,1985,0.03262477980035232
1470,Oregon,1986,0.033242607526881726
1471,Oregon,1987,0.039513748191027494
1472,Oregon,1988,0.03665716829919857
1473,Oregon,1989,0.03432322426177175
1474,Oregon,1990,0.036153217568947904
1475,Oregon,1991,0.03673918575063613
1476,Oregon,1992,0.041349770642201834
1477,Oregon,1993,0.032841743119266055
1478,Oregon,1994,0.03932402234636872
