,STATE,Year,PM10 (in ug/m3 SC)
1489,Vermont,2010,9.77995642701525
1490,Vermont,2011,9.149717514124294
1491,Vermont,2012,6.919831223628692
1492,Vermont,2013,8.854111405835544
1493,Vermont,2014,9.955958549222798
1494,Vermont,2015,10.74074074074074
1495,Vermont,2016,9.177570093457945
1496,Vermont,2017,7.926530612244898
1497,Vermont,2018,7.572549019607843
1498,Vermont,2019,7.181034482758621
1499,Virgin Islands,1995,32.0
1500,Virgin Islands,1996,22.06
1501,Virgin Islands,1997,20.6993006993007
1502,Virgin Islands,1998,19.954248366013072
1503,Virgin Islands,1999,19.487179487179485
1504,Virgin Islands,2000,27.31764705882353
1505,Virgin Islands,2001,17.63243243243243
1506,Virgin Islands,2002,23.619718309859156
1507,Virgin Islands,2003,18.84978540772532
1508,Virgin Islands,2004,16.367441860465117
1509,Virgin Islands,2005,22.283464566929133
1510,Virgin Islands,2006,33.388888888888886
1511,Virgin Islands,2007,29.273684210526316
1512,Virgin Islands,2008,28.19672131147541
1513,Virgin Islands,2009,28.21904761904762
1514,Virgin Islands,2010,53.082352941176474
1515,Virgin Islands,2011,28.513513513513512
1516,Virgin Islands,2013,41.09090909090909
1517,Virgin Islands,2014,44.950819672131146
1518,Virgin Islands,2015,88.84
1519,Virginia,1988,32.09621451104101
1520,Virginia,1989,30.947670250896056
1521,Virginia,1990,26.892198581560283
1522,Virginia,1991,26.98905109489051
1523,Virginia,1992,23.038782523318606
1524,Virginia,1993,23.10632911392405
1525,Virginia,1994,21.707090464547676
1526,Virginia,1995,22.313563692625063
1527,Virginia,1996,21.66738894907909
1528,Virginia,1997,21.3986856516977
1529,Virginia,1998,21.32097100472016
1530,Virginia,1999,20.322935779816515
1531,Virginia,2000,20.968984962406015
1532,Virginia,2001,18.87378640776699
1533,Virginia,2002,18.122330097087378
1534,Virginia,2003,17.642502482621648
1535,Virginia,2004,18.50919540229885
1536,Virginia,2005,21.21353558926488
1537,Virginia,2006,20.556277056277057
1538,Virginia,2007,20.994355597365946
1539,Virginia,2008,19.35253227408143
1540,Virginia,2009,15.946961325966852
1541,Virginia,2010,16.587336244541486
1542,Virginia,2011,15.797014925373134
1543,Virginia,2012,13.526838966202783
1544,Virginia,2013,12.061684460260972
1545,Virginia,2014,11.75984752223634
1546,Virginia,2015,12.64655172413793
1547,Virginia,2016,12.327464788732394
1548,Virginia,2017,11.251219512195123
1549,Virginia,2018,10.353403141361257
1550,Virginia,2019,9.351920693928129
1551,Virginia,2020,5.4324324324324325
1552,Washington,1988,39.48059701492537
1553,Washington,1989,34.85141373341027
1554,Washington,1990,31.142172926644818
1555,Washington,1991,32.36656819300837
1556,Washington,1992,31.151573849878936
1557,Washington,1993,30.664319781966842
1558,Washington,1994,25.558856129461315
1559,Washington,1995,23.110662177328845
1560,Washington,1996,23.56269191402252
1561,Washington,1997,24.799852107468574
1562,Washington,1998,21.48205128205128
1563,Washington,1999,21.760062524423603
1564,Washington,2000,23.954919809276117
1565,Washington,2001,24.040431266846362
1566,Washington,2002,24.633170731707317
1567,Washington,2003,24.53169533169533
1568,Washington,2004,22.75401560348784
1569,Washington,2005,22.401636764242998
1570,Washington,2006,21.01158301158301
1571,Washington,2007,19.64598681659558
1572,Washington,2008,22.92071086807929
1573,Washington,2009,20.660267111853088
1574,Washington,2010,16.168014375561544
1575,Washington,2011,18.599498327759196
1576,Washington,2012,18.443661971830984
1577,Washington,2013,19.614184397163122
1578,Washington,2014,19.40066777963272
1579,Washington,2015,20.655849701110164
1580,Washington,2016,16.705137227304714
1581,Washington,2017,21.1254851228978
1582,Washington,2018,19.5
1583,Washington,2019,17.598333333333333
1584,West Virginia,1988,42.880174291939
1585,West Virginia,1989,41.71230158730159
1586,West Virginia,1990,40.78103448275862
1587,West Virginia,1991,39.53410740203193
1588,West Virginia,1992,33.59891008174387
1589,West Virginia,1993,32.78428022212729
1590,West Virginia,1994,34.625850340136054
1591,West Virginia,1995,32.71678023850085
1592,West Virginia,1996,30.693581780538302
1593,West Virginia,1997,27.279505582137162
1594,West Virginia,1998,28.82714521452145
1595,West Virginia,1999,25.073993942016443
1596,West Virginia,2000,25.267990074441688
1597,West Virginia,2001,27.351038145823274
1598,West Virginia,2002,26.274978279756734
1599,West Virginia,2003,26.01761338617349
1600,West Virginia,2004,25.005347593582886
1601,West Virginia,2005,23.046278924327705
1602,West Virginia,2006,22.773333333333333
1603,West Virginia,2007,24.730301089045483
1604,West Virginia,2008,19.400363416111446
1605,West Virginia,2009,16.940217391304348
1606,West Virginia,2010,17.998775260257194
1607,West Virginia,2011,16.00139567341242
1608,West Virginia,2012,15.270847691247415
1609,West Virginia,2013,13.560540872771973
1610,West Virginia,2014,13.35204081632653
1611,West Virginia,2015,13.1961970613656
1612,West Virginia,2016,14.794117647058824
1613,West Virginia,2017,13.189950980392156
1614,West Virginia,2018,13.333796940194715
1615,West Virginia,2019,14.55718954248366
1616,Wisconsin,1988,26.51132075471698
1617,Wisconsin,1989,31.76546184738956
1618,Wisconsin,1990,27.181488203266788
1619,Wisconsin,1991,24.70014556040757
1620,Wisconsin,1992,21.38920134983127
1621,Wisconsin,1993,21.20880503144654
1622,Wisconsin,1994,21.5188679245283
1623,Wisconsin,1995,21.768627450980393
1624,Wisconsin,1996,21.225174825174825
1625,Wisconsin,1997,20.421259842519685
1626,Wisconsin,1998,22.629961587708067
1627,Wisconsin,1999,20.913928012519563
1628,Wisconsin,2000,19.44956140350877
1629,Wisconsin,2001,19.0
1630,Wisconsin,2002,17.511777301927197
1631,Wisconsin,2003,18.43126177024482
1632,Wisconsin,2004,17.25423728813559
1633,Wisconsin,2005,20.924324324324324
1634,Wisconsin,2006,17.3896484375
1635,Wisconsin,2007,19.09371781668383
1636,Wisconsin,2008,16.06641721234799
1637,Wisconsin,2009,15.970873786407767
1638,Wisconsin,2010,17.21153846153846
1639,Wisconsin,2011,14.67457627118644
1640,Wisconsin,2012,14.374799786438867
1641,Wisconsin,2013,13.36819360414866
1642,Wisconsin,2014,12.637706855791961
1643,Wisconsin,2015,12.20560190703218
1644,Wisconsin,2016,11.217785843920145
1645,Wisconsin,2017,11.78503629257398
1646,Wisconsin,2018,13.300816696914701
1647,Wisconsin,2019,14.460848287112562
1648,Wyoming,1988,38.50484094052559
1649,Wyoming,1989,29.88987764182425
1650,Wyoming,1990,25.088259109311743
1651,Wyoming,1991,27.442329873125722
1652,Wyoming,1992,24.812527765437583
1653,Wyoming,1993,21.05269607843137
1654,Wyoming,1994,24.28652321630804
1655,Wyoming,1995,18.696807151979566
1656,Wyoming,1996,17.694776931447226
1657,Wyoming,1997,16.82459782044629
1658,Wyoming,1998,16.285264940721024
1659,Wyoming,1999,19.254513540621865
1660,Wyoming,2000,19.616644823066842
1661,Wyoming,2001,22.07118254879449
1662,Wyoming,2002,22.954050409708536
1663,Wyoming,2003,21.78963770938839
1664,Wyoming,2004,20.113525458060952
1665,Wyoming,2005,19.93044847881953
1666,Wyoming,2006,21.53835436179271
1667,Wyoming,2007,22.719299531066824
1668,Wyoming,2008,20.57914463556656
1669,Wyoming,2009,16.761913719588662
1670,Wyoming,2010,16.57317587515816
1671,Wyoming,2011,15.822996735811309
1672,Wyoming,2012,20.37059514487079
1673,Wyoming,2013,15.187440305635148
1674,Wyoming,2014,14.950809464508094
1675,Wyoming,2015,15.121258341277407
1676,Wyoming,2016,13.819693614713724
1677,Wyoming,2017,15.330009927057706
1678,Wyoming,2018,14.996070891155325
1679,Wyoming,2019,12.267746310986889
