,STATE,Year,CO (in ppm)
819,Maryland,2010,0.41374893253629375
820,Maryland,2011,0.3519089574155653
821,Maryland,2012,0.2994538834951456
822,Maryland,2013,0.26486033519553076
823,Maryland,2014,0.284559585492228
824,Maryland,2015,0.3192982456140351
825,Maryland,2016,0.2722222222222222
826,Maryland,2017,0.24370546318289787
827,Maryland,2018,0.2631313131313131
828,Maryland,2019,0.27562076749435666
829,Massachusetts,1980,3.1057985257985257
830,Massachusetts,1981,3.0307336417713153
831,Massachusetts,1982,3.233081998114986
832,Massachusetts,1983,3.223830467812875
833,Massachusetts,1984,2.857659574468085
834,Massachusetts,1985,2.604089083607156
835,Massachusetts,1986,2.5333619210977703
836,Massachusetts,1987,2.2953648462597522
837,Massachusetts,1988,2.0619746233148297
838,Massachusetts,1989,1.9539595619208088
839,Massachusetts,1990,1.8152660550458717
840,Massachusetts,1991,1.7104498760184204
841,Massachusetts,1992,1.7087871700634814
842,Massachusetts,1993,1.6539149888143179
843,Massachusetts,1994,1.6973817034700316
844,Massachusetts,1995,1.4023158571888068
845,Massachusetts,1996,1.5271271585557298
846,Massachusetts,1997,1.3461367249602545
847,Massachusetts,1998,1.2319255071499835
848,Massachusetts,1999,1.090661478599222
849,Massachusetts,2000,0.90456998920475
850,Massachusetts,2001,0.8303149606299213
851,Massachusetts,2002,0.793383101459111
852,Massachusetts,2003,0.7642597087378641
853,Massachusetts,2004,0.5287694974003466
854,Massachusetts,2005,0.5345413363533409
855,Massachusetts,2006,0.5850847457627119
856,Massachusetts,2007,0.4710776102735902
857,Massachusetts,2008,0.43558515699333966
858,Massachusetts,2009,0.444959772834832
859,Massachusetts,2010,0.3567005937234945
860,Massachusetts,2011,0.3955583756345178
861,Massachusetts,2012,0.3723831775700934
862,Massachusetts,2013,0.3473821989528796
863,Massachusetts,2014,0.3393989296006587
864,Massachusetts,2015,0.33022477283596363
865,Massachusetts,2016,0.3197501201345507
866,Massachusetts,2017,0.30825732117138743
867,Massachusetts,2018,0.34971050454921426
868,Massachusetts,2019,0.33527013251783894
869,Massachusetts,2020,0.41025641025641024
870,Michigan,1980,1.8237889273356402
871,Michigan,1981,1.6346962892933112
872,Michigan,1982,1.6250116333178224
873,Michigan,1983,1.6266700277287622
874,Michigan,1984,1.6721744471744473
875,Michigan,1985,1.3721779548472774
876,Michigan,1986,1.3980807412309728
877,Michigan,1987,1.349158249158249
878,Michigan,1988,1.2887388870595984
879,Michigan,1989,1.2611849390919156
880,Michigan,1990,1.0996075133165126
881,Michigan,1991,1.0518947963800904
882,Michigan,1992,1.0369329896907218
883,Michigan,1993,0.9847088607594936
884,Michigan,1994,1.0369352708058124
885,Michigan,1995,0.9779607163489312
886,Michigan,1996,0.9209794437726723
887,Michigan,1997,0.7842414355628058
888,Michigan,1998,0.7846553002223869
889,Michigan,1999,0.7404805914972273
890,Michigan,2000,0.5861797752808988
891,Michigan,2001,0.5143261837312829
892,Michigan,2002,0.5352785145888593
893,Michigan,2003,0.5022596548890715
894,Michigan,2004,0.4768386834620073
895,Michigan,2005,0.44725925925925925
896,Michigan,2006,0.4369968340117594
897,Michigan,2007,0.3854741896758704
898,Michigan,2008,0.3807984790874525
899,Michigan,2009,0.3961820851688693
900,Michigan,2010,0.4106936416184971
901,Michigan,2011,0.43582089552238806
902,Michigan,2012,0.3869686411149825
903,Michigan,2013,0.35322916666666665
904,Michigan,2014,0.39547844374342794
905,Michigan,2015,0.43828730995966486
906,Michigan,2016,0.4392845936617509
907,Michigan,2017,0.4920585487387107
908,Michigan,2018,0.48749632244777874
909,Michigan,2019,0.5150637711134092
910,Minnesota,1980,3.7106551204819276
911,Minnesota,1981,3.2350456235214597
912,Minnesota,1982,3.2250083808246734
913,Minnesota,1983,3.144347826086957
914,Minnesota,1984,3.3313865546218486
915,Minnesota,1985,3.0917180616740088
916,Minnesota,1986,2.8703045685279185
917,Minnesota,1987,2.841512859304085
918,Minnesota,1988,2.9286849950314675
919,Minnesota,1989,2.6994960806270996
920,Minnesota,1990,2.171858993672793
921,Minnesota,1991,2.341931330472103
922,Minnesota,1992,2.0910141685309473
923,Minnesota,1993,2.0558862001308045
924,Minnesota,1994,1.727302968270215
925,Minnesota,1995,1.5855187517109224
926,Minnesota,1996,1.4511251125112512
927,Minnesota,1997,1.2143034055727553
928,Minnesota,1998,1.2462807135644562
929,Minnesota,1999,0.9732945855001529
930,Minnesota,2000,0.8480979827089338
931,Minnesota,2001,0.7413371266002845
932,Minnesota,2002,0.6346298619824341
933,Minnesota,2003,0.5338175046554935
934,Minnesota,2004,0.4758730158730159
935,Minnesota,2005,0.4690988835725678
936,Minnesota,2006,0.3782866166600869
937,Minnesota,2007,0.371310181531176
938,Minnesota,2008,0.2970356646595646
939,Minnesota,2009,0.3074712643678161
940,Minnesota,2010,0.43208999407933685
941,Minnesota,2011,0.20762376237623764
942,Minnesota,2012,0.17236482796286184
943,Minnesota,2013,0.17189265536723164
944,Minnesota,2014,0.23202273803884416
945,Minnesota,2015,0.2721212121212121
946,Minnesota,2016,0.30145409223099295
947,Minnesota,2017,0.3470285261489699
948,Minnesota,2018,0.42950257289879934
949,Minnesota,2019,0.3845703125
950,Mississippi,1980,1.4712609970674486
951,Mississippi,1981,1.6663492063492062
952,Mississippi,1982,1.4714285714285713
953,Mississippi,1983,1.741337386018237
954,Mississippi,1984,1.5811111111111111
955,Mississippi,1985,1.8202777777777777
956,Mississippi,1986,1.5452722063037247
957,Mississippi,1987,1.6129476584022038
958,Mississippi,1988,1.9800000000000002
959,Mississippi,1989,1.8663663663663663
960,Mississippi,1990,1.4709497206703912
961,Mississippi,1991,1.3142857142857143
962,Mississippi,1992,1.076595744680851
963,Mississippi,1993,1.0478386167146976
964,Mississippi,1994,0.8193103448275862
965,Mississippi,1995,0.7758765778401122
966,Mississippi,1996,0.6191516709511568
967,Mississippi,1997,0.5598048780487804
968,Mississippi,1998,0.5634078212290502
969,Mississippi,1999,0.5777622377622378
970,Mississippi,2000,0.6098314606741573
971,Mississippi,2001,0.8137829912023461
972,Mississippi,2002,0.6295890410958904
973,Mississippi,2003,0.6855555555555556
974,Mississippi,2004,0.5903682719546742
975,Mississippi,2005,0.6466480446927374
976,Mississippi,2010,0.34838709677419355
977,Mississippi,2011,0.3146814404432133
