,STATE,Year,NO2 (in ppb)
1317,Oregon,1999,25.68
1318,Oregon,2000,22.375886524822697
1319,Oregon,2001,21.70769230769231
1320,Oregon,2002,20.97986577181208
1321,Oregon,2003,23.96078431372549
1322,Oregon,2004,18.228346456692915
1323,Oregon,2005,20.781456953642383
1324,Oregon,2006,21.22222222222222
1325,Oregon,2007,20.02071563088512
1326,Oregon,2008,21.226829268292683
1327,Oregon,2009,19.837209302325583
1328,Oregon,2010,18.214876033057852
1329,Oregon,2011,17.789367816091954
1330,Oregon,2012,18.304885057471264
1331,Oregon,2013,17.72820512820513
1332,Oregon,2014,18.527610619469026
1333,Oregon,2015,20.6418410041841
1334,Oregon,2016,19.835528120713306
1335,Oregon,2017,19.526732673267325
1336,Oregon,2018,19.528737300435413
1337,Oregon,2019,16.77684365781711
1338,Pennsylvania,1980,49.090290412876136
1339,Pennsylvania,1981,46.18541830579596
1340,Pennsylvania,1982,44.95915076592314
1341,Pennsylvania,1983,42.853111052769755
1342,Pennsylvania,1984,43.70095755693582
1343,Pennsylvania,1985,41.154399882473925
1344,Pennsylvania,1986,41.23357002568364
1345,Pennsylvania,1987,41.396487410631025
1346,Pennsylvania,1988,40.68759635599159
1347,Pennsylvania,1989,39.25070541760722
1348,Pennsylvania,1990,37.94971990709113
1349,Pennsylvania,1991,37.64750343563903
1350,Pennsylvania,1992,35.1495861023668
1351,Pennsylvania,1993,36.06071386220799
1352,Pennsylvania,1994,38.30531081742536
1353,Pennsylvania,1995,35.42495196926033
1354,Pennsylvania,1996,36.45854317651394
1355,Pennsylvania,1997,34.33973533200609
1356,Pennsylvania,1998,33.84206026928831
1357,Pennsylvania,1999,32.4160130386065
1358,Pennsylvania,2000,30.622030909656676
1359,Pennsylvania,2001,31.093098892163837
1360,Pennsylvania,2002,28.93130073252821
1361,Pennsylvania,2003,27.333065245802754
1362,Pennsylvania,2004,26.572774055733568
1363,Pennsylvania,2005,26.95546399843045
1364,Pennsylvania,2006,24.349275509170127
1365,Pennsylvania,2007,23.98989797959592
1366,Pennsylvania,2008,22.893541977148534
1367,Pennsylvania,2009,21.39160678355849
1368,Pennsylvania,2010,21.71882576310793
1369,Pennsylvania,2011,21.847503649635037
1370,Pennsylvania,2012,18.905285653226958
1371,Pennsylvania,2013,16.47654141307224
1372,Pennsylvania,2014,17.996425602660015
1373,Pennsylvania,2015,18.737593984962405
1374,Pennsylvania,2016,16.463915803541596
1375,Pennsylvania,2017,14.837672988211173
1376,Pennsylvania,2018,13.024086320918899
1377,Pennsylvania,2019,14.418647260273971
1378,Puerto Rico,1997,46.91379310344828
1379,Puerto Rico,1998,23.640569395017792
1380,Puerto Rico,1999,17.95798319327731
1381,Puerto Rico,2000,30.278617710583152
1382,Puerto Rico,2001,16.40032679738562
1383,Puerto Rico,2002,12.514705882352942
1384,Puerto Rico,2003,11.69683257918552
1385,Puerto Rico,2004,12.762532981530343
1386,Puerto Rico,2005,14.985685071574641
1387,Puerto Rico,2006,16.06086956521739
1388,Puerto Rico,2007,15.44
1389,Puerto Rico,2012,35.80344827586207
1390,Puerto Rico,2014,0.0
1391,Puerto Rico,2015,17.84206349206349
1392,Puerto Rico,2016,14.749329758713136
1393,Puerto Rico,2017,24.9328025477707
1394,Puerto Rico,2018,12.289473684210526
1395,Puerto Rico,2019,19.79360146252285
1396,Rhode Island,1980,54.50348101265822
1397,Rhode Island,1981,47.36344086021506
1398,Rhode Island,1982,44.734432234432234
1399,Rhode Island,1983,42.76750700280112
1400,Rhode Island,1984,42.768802228412255
1401,Rhode Island,1985,45.03591160220994
1402,Rhode Island,1986,43.067524115755624
1403,Rhode Island,1987,43.25233644859813
1404,Rhode Island,1988,39.11180124223603
1405,Rhode Island,1989,40.11104477611941
1406,Rhode Island,1990,40.022922636103154
1407,Rhode Island,1991,41.71304347826087
1408,Rhode Island,1992,37.85919540229885
1409,Rhode Island,1993,37.243161094224924
1410,Rhode Island,1994,33.07421150278293
1411,Rhode Island,1995,27.247474747474747
1412,Rhode Island,1996,30.91168032786885
1413,Rhode Island,1997,31.15744
1414,Rhode Island,1998,30.7973474801061
1415,Rhode Island,1999,32.43064516129032
1416,Rhode Island,2000,27.609467455621303
1417,Rhode Island,2001,27.462
1418,Rhode Island,2002,24.842942345924452
1419,Rhode Island,2003,25.395833333333332
1420,Rhode Island,2004,26.170616113744074
1421,Rhode Island,2005,23.3996138996139
1422,Rhode Island,2006,21.036170212765956
1423,Rhode Island,2007,19.55049504950495
1424,Rhode Island,2008,18.796875
1425,Rhode Island,2009,16.996086105675147
1426,Rhode Island,2010,14.117063492063492
1427,Rhode Island,2011,15.353017944535074
1428,Rhode Island,2012,13.906321112515803
1429,Rhode Island,2013,14.520940170940172
1430,Rhode Island,2014,18.536049382716048
1431,Rhode Island,2015,20.50362095531587
1432,Rhode Island,2016,18.447911921032652
1433,Rhode Island,2017,17.94416403785489
1434,Rhode Island,2018,21.38651026392962
1435,Rhode Island,2019,19.926851851851854
1436,South Carolina,1980,41.714732142857144
1437,South Carolina,1981,10.7109375
1438,South Carolina,1982,16.718072289156627
1439,South Carolina,1983,30.471468926553673
1440,South Carolina,1984,20.74982332155477
1441,South Carolina,1985,12.294520547945206
1442,South Carolina,1986,11.089473684210525
1443,South Carolina,1987,7.794654088050314
1444,South Carolina,1988,9.198566308243729
1445,South Carolina,1989,10.534365325077399
1446,South Carolina,1990,18.40449438202247
1447,South Carolina,1991,15.136310025273799
1448,South Carolina,1992,15.731193216232587
1449,South Carolina,1993,19.544399538106237
1450,South Carolina,1994,17.039953271028036
1451,South Carolina,1995,17.506345634563456
1452,South Carolina,1996,16.4875270679948
1453,South Carolina,1997,17.728270554880517
1454,South Carolina,1998,17.21542404473439
1455,South Carolina,1999,17.831
1456,South Carolina,2000,18.23672827369249
1457,South Carolina,2001,17.447884012539184
1458,South Carolina,2002,16.086677367576243
1459,South Carolina,2003,15.16405936622543
1460,South Carolina,2004,15.966552315608919
1461,South Carolina,2005,16.34231921266581
1462,South Carolina,2006,15.44802071772105
1463,South Carolina,2007,14.643508771929824
1464,South Carolina,2008,15.885209713024283
1465,South Carolina,2009,14.326484018264841
1466,South Carolina,2010,16.244127516778523
1467,South Carolina,2011,15.668133802816902
1468,South Carolina,2012,13.307053941908714
1469,South Carolina,2013,13.50198570293884
1470,South Carolina,2014,14.221709006928407
1471,South Carolina,2015,15.419676214196762
1472,South Carolina,2016,12.677949709864604
1473,South Carolina,2017,12.813242784380305
1474,South Carolina,2018,11.559798994974875
1475,South Carolina,2019,12.611161939615737
1476,South Carolina,2020,12.987341772151899
1477,South Dakota,2001,5.950819672131147
1478,South Dakota,2002,4.6743421052631575
1479,South Dakota,2003,17.915730337078653
1480,South Dakota,2004,14.761772853185596
1481,South Dakota,2005,6.696409140369967
1482,South Dakota,2006,5.690520446096654
1483,South Dakota,2007,4.517341040462428
1484,South Dakota,2008,6.269054178145087
1485,South Dakota,2009,5.234177215189874
1486,South Dakota,2010,6.7491289198606275
1487,South Dakota,2011,9.597635135135135
1488,South Dakota,2012,11.584029765311962
1489,South Dakota,2013,9.550391498881432
1490,South Dakota,2014,9.23558495821727
1491,South Dakota,2015,9.082801161103049
1492,South Dakota,2016,8.805330490405117
1493,South Dakota,2017,8.072367491166078
1494,South Dakota,2018,8.32418797512094
1495,South Dakota,2019,7.364860907759883
1496,Tennessee,1980,28.84609819121447
1497,Tennessee,1981,29.591603053435115
1498,Tennessee,1982,30.240800615858355
1499,Tennessee,1983,20.75113981762918
1500,Tennessee,1984,30.779449838187702
1501,Tennessee,1985,31.805923125393825
1502,Tennessee,1986,34.36911196911197
1503,Tennessee,1987,37.31621813031161
1504,Tennessee,1988,34.67474874371859
1505,Tennessee,1989,27.987916026625705
1506,Tennessee,1990,25.759489840034586
1507,Tennessee,1991,24.602643335815337
1508,Tennessee,1992,28.402662993572086
1509,Tennessee,1993,26.648439262880782
1510,Tennessee,1994,28.745261805332476
1511,Tennessee,1995,25.672774027643843
1512,Tennessee,1996,27.528164556962025
1513,Tennessee,1997,27.2641928721174
1514,Tennessee,1998,26.105626598465474
1515,Tennessee,1999,26.19868063639891
1516,Tennessee,2000,27.719749908054432
1517,Tennessee,2001,27.60569105691057
1518,Tennessee,2002,24.65178260869565
1519,Tennessee,2003,20.145797807551766
1520,Tennessee,2004,22.335220468154603
1521,Tennessee,2005,20.44023488473249
1522,Tennessee,2006,20.049739060618226
1523,Tennessee,2007,21.534103114930183
1524,Tennessee,2008,20.66847479259732
1525,Tennessee,2009,14.972904707233065
1526,Tennessee,2010,17.91981424148607
1527,Tennessee,2011,20.26600566572238
1528,Tennessee,2012,19.214624505928853
1529,Tennessee,2013,20.717893217893216
1530,Tennessee,2014,19.591297071129706
1531,Tennessee,2015,19.413865030674845
1532,Tennessee,2016,18.293818415969092
1533,Tennessee,2017,16.94662491301322
1534,Tennessee,2018,16.745931952662723
1535,Tennessee,2019,16.692291220556747
1536,Tennessee,2020,2.0580645161290323
1537,Texas,1980,41.65390924002187
1538,Texas,1981,37.29085729085729
1539,Texas,1982,33.43634385201306
1540,Texas,1983,32.43557623478883
1541,Texas,1984,32.563399588759424
1542,Texas,1985,32.234162895927604
1543,Texas,1986,35.78580990629183
1544,Texas,1987,39.093091491064285
1545,Texas,1988,37.94439764111205
1546,Texas,1989,34.86649214659686
1547,Texas,1990,32.9263057476747
1548,Texas,1991,33.96524838494096
1549,Texas,1992,35.198531099380304
1550,Texas,1993,31.657708628005658
1551,Texas,1994,36.516748896390546
1552,Texas,1995,36.762849629452546
1553,Texas,1996,34.05801850424056
1554,Texas,1997,31.94286166508389
1555,Texas,1998,28.805722314471836
1556,Texas,1999,28.737789203084834
1557,Texas,2000,24.626135831381735
1558,Texas,2001,24.529595556327028
1559,Texas,2002,23.11040716989879
1560,Texas,2003,22.679081884108992
1561,Texas,2004,21.43080266195844
1562,Texas,2005,22.175761633746234
1563,Texas,2006,21.212717440875625
1564,Texas,2007,20.443221098450902
1565,Texas,2008,18.834728115412233
1566,Texas,2009,16.6436277642848
1567,Texas,2010,17.49110535405872
1568,Texas,2011,16.690844889573704
1569,Texas,2012,16.841879648411087
1570,Texas,2013,16.047166337038806
1571,Texas,2014,15.731437774886949
1572,Texas,2015,15.709222269443265
1573,Texas,2016,15.4438855896255
1574,Texas,2017,14.82926059513075
1575,Texas,2018,14.77004642525534
1576,Texas,2019,15.099155541757218
1577,Utah,1980,42.935267857142854
1578,Utah,1981,46.41613722998729
1579,Utah,1982,50.24263431542461
1580,Utah,1983,45.8397365532382
1581,Utah,1984,52.45412844036697
1582,Utah,1985,57.04318936877076
1583,Utah,1986,50.82828282828283
1584,Utah,1987,49.061553985872855
1585,Utah,1988,54.29956896551724
1586,Utah,1989,51.43324720068906
1587,Utah,1990,42.651356993736954
1588,Utah,1992,43.00338123415047
1589,Utah,1993,47.63441712926249
1590,Utah,1994,46.45026575550494
1591,Utah,1995,41.98781549173194
1592,Utah,1996,45.864506627393226
1593,Utah,1997,43.112388250319285
1594,Utah,1998,43.33960047003525
1595,Utah,1999,45.25545350172216
1596,Utah,2000,43.28127208480566
1597,Utah,2001,43.568976478067384
1598,Utah,2002,44.110989611809735
1599,Utah,2003,40.465559355153886
1600,Utah,2004,39.97639981490051
1601,Utah,2005,39.13035113035113
1602,Utah,2006,37.22701592193118
1603,Utah,2007,38.60677808727948
1604,Utah,2008,34.995049504950494
1605,Utah,2009,28.962088974854932
1606,Utah,2010,22.476014760147603
1607,Utah,2011,18.866150922909878
1608,Utah,2012,19.02701432933991
1609,Utah,2013,20.022820076563164
1610,Utah,2014,17.959391259105097
1611,Utah,2015,16.002337369755
1612,Utah,2016,14.065933562428409
1613,Utah,2017,14.509072457885122
1614,Utah,2018,15.29095238095238
1615,Utah,2019,15.822863933452169
1616,Utah,2020,24.693361344537813
1617,Vermont,1985,28.444444444444443
1618,Vermont,1986,33.322274881516584
1619,Vermont,1987,33.458452722063036
1620,Vermont,1988,30.92150170648464
1621,Vermont,1989,30.774091627172197
1622,Vermont,1990,28.67950693374422
1623,Vermont,1991,29.069767441860463
1624,Vermont,1992,26.258215962441316
1625,Vermont,1993,28.3978978978979
1626,Vermont,1994,30.127586206896552
1627,Vermont,1995,28.01813110181311
1628,Vermont,1996,27.01580459770115
1629,Vermont,1997,27.603244837758112
1630,Vermont,1998,27.13714285714286
1631,Vermont,1999,27.08
1632,Vermont,2000,24.49514563106796
1633,Vermont,2001,24.411428571428573
1634,Vermont,2002,22.800314960629922
1635,Vermont,2003,26.86638795986622
1636,Vermont,2004,24.781791044776117
1637,Vermont,2005,24.13438395415473
1638,Vermont,2006,21.053008595988537
1639,Vermont,2007,21.572096317280455
1640,Vermont,2008,20.14676470588235
1641,Vermont,2009,18.178623718887263
1642,Vermont,2010,17.179823269513992
1643,Vermont,2011,17.4311072056239
1644,Vermont,2012,15.2
1645,Vermont,2013,15.139301310043669
1646,Vermont,2014,15.580607814761217
1647,Vermont,2015,15.692222222222222
1648,Vermont,2016,13.937755102040816
1649,Vermont,2017,13.916526610644258
1650,Vermont,2018,13.8125
1651,Vermont,2019,14.040972222222223
1652,Virginia,1980,42.28069756330626
1653,Virginia,1981,39.55656728444802
1654,Virginia,1982,39.80762902019447
1655,Virginia,1983,42.20791666666667
1656,Virginia,1984,43.262582886012
1657,Virginia,1985,42.158316699933465
1658,Virginia,1986,42.21755846214823
1659,Virginia,1987,44.901234567901234
1660,Virginia,1988,42.480586206896554
1661,Virginia,1989,42.485028072364315
1662,Virginia,1990,41.259637613245864
1663,Virginia,1991,42.12979055954986
1664,Virginia,1992,39.51806290875117
1665,Virginia,1993,37.34968891402715
1666,Virginia,1994,34.10709082078679
1667,Virginia,1995,32.42776176753122
1668,Virginia,1996,32.6769833496572
1669,Virginia,1997,32.23835992023928
1670,Virginia,1998,34.448674192701496
1671,Virginia,1999,32.17831204608064
1672,Virginia,2000,29.41776476329917
1673,Virginia,2001,29.245122561280642
1674,Virginia,2002,29.05192502532928
1675,Virginia,2003,30.305816135084427
1676,Virginia,2004,28.44191674733785
1677,Virginia,2005,28.340506673930808
1678,Virginia,2006,26.254358161648177
1679,Virginia,2007,24.38287331917905
1680,Virginia,2008,21.81970509383378
1681,Virginia,2009,20.5
1682,Virginia,2010,20.513400655021837
1683,Virginia,2011,19.404617676266138
1684,Virginia,2012,18.297424467558198
1685,Virginia,2013,17.353538717735223
1686,Virginia,2014,17.5677970774745
1687,Virginia,2015,17.44673712021136
1688,Virginia,2016,16.685725408772385
1689,Virginia,2017,16.429699151452816
1690,Virginia,2018,15.35150895140665
1691,Virginia,2019,16.45807210031348
1692,Washington,1980,38.68421052631579
1693,Washington,1981,46.80084745762712
1694,Washington,1982,63.41968911917098
1695,Washington,1983,32.469982847341335
1696,Washington,1984,36.289592760180994
1697,Washington,1985,43.41421143847487
1698,Washington,1986,42.435064935064936
1699,Washington,1987,37.43589743589744
1700,Washington,1995,33.220640569395016
1701,Washington,1996,31.150406504065042
1702,Washington,1997,22.384271671134943
1703,Washington,1998,25.74715909090909
1704,Washington,1999,32.893353941267385
1705,Washington,2000,35.056013179571664
1706,Washington,2001,35.14468085106383
1707,Washington,2002,33.83812949640288
1708,Washington,2003,25.94846153846154
1709,Washington,2004,23.627337110481587
1710,Washington,2005,23.88778359511344
1711,Washington,2006,15.631094527363183
1712,Washington,2007,16.994827586206895
1713,Washington,2008,20.291743119266055
1714,Washington,2009,12.578888888888887
1715,Washington,2010,11.38671875
1716,Washington,2011,11.961652892561984
1717,Washington,2012,12.979789103690685
1718,Washington,2013,15.10861344537815
1719,Washington,2014,23.46993670886076
1720,Washington,2015,24.248884165781085
1721,Washington,2016,23.72989010989011
1722,Washington,2017,23.076721556886227
1723,Washington,2018,23.309831460674154
1724,Washington,2019,26.110194624652458
1725,West Virginia,1980,29.0145584725537
1726,West Virginia,1981,36.2589928057554
1727,West Virginia,1982,33.869418702611625
1728,West Virginia,1983,32.9003663003663
1729,West Virginia,1984,32.45229681978799
1730,West Virginia,1985,28.967336683417084
1731,West Virginia,1986,30.662014563106798
1732,West Virginia,1987,30.275
1733,West Virginia,1988,31.950333131435492
1734,West Virginia,1989,26.989837398373982
1735,West Virginia,1990,28.338380015140046
1736,West Virginia,1991,25.233009708737864
1737,West Virginia,1992,23.900386847195357
1738,West Virginia,1993,25.232382550335572
1739,West Virginia,1994,25.064150943396225
1740,West Virginia,1995,22.372771474878444
1741,West Virginia,1996,23.764537654909436
1742,West Virginia,1997,28.727272727272727
1743,West Virginia,1998,35.38085106382979
1744,West Virginia,1999,34.233333333333334
1745,West Virginia,2003,33.47159090909091
1746,West Virginia,2004,35.05509641873278
1747,West Virginia,2005,36.71978021978022
1748,Wisconsin,1980,18.80307626575518
1749,Wisconsin,1981,23.515948467347847
1750,Wisconsin,1982,22.73919846280538
1751,Wisconsin,1983,24.22850877192982
1752,Wisconsin,1984,25.61053846153846
1753,Wisconsin,1985,27.5949281487743
1754,Wisconsin,1986,34.88251231527094
1755,Wisconsin,1987,29.80748299319728
1756,Wisconsin,1988,29.704358974358975
1757,Wisconsin,1989,33.07770034843205
1758,Wisconsin,1990,30.993539823008845
1759,Wisconsin,1991,30.288301886792453
1760,Wisconsin,1992,34.13063583815029
1761,Wisconsin,1993,36.72764227642276
1762,Wisconsin,1994,35.288220551378444
1763,Wisconsin,1995,28.951278928136418
1764,Wisconsin,1996,25.380765456329733
1765,Wisconsin,1997,23.716453674121407
1766,Wisconsin,1998,22.941360437842064
1767,Wisconsin,1999,28.04794520547945
1768,Wisconsin,2000,30.944323144104803
1769,Wisconsin,2001,30.989821882951652
1770,Wisconsin,2002,26.5
1771,Wisconsin,2003,17.86321626617375
1772,Wisconsin,2004,21.5
1773,Wisconsin,2005,24.009191176470587
1774,Wisconsin,2006,24.088516746411482
1775,Wisconsin,2007,22.37991266375546
1776,Wisconsin,2008,20.506880733944953
1777,Wisconsin,2009,21.687074829931973
1778,Wisconsin,2010,16.13533123028391
1779,Wisconsin,2011,12.761414392059555
1780,Wisconsin,2012,12.115252152521526
1781,Wisconsin,2013,12.00483870967742
1782,Wisconsin,2014,18.892976939203354
1783,Wisconsin,2015,16.814739884393063
1784,Wisconsin,2016,20.82155388471178
1785,Wisconsin,2017,19.78681875792142
1786,Wisconsin,2018,19.872772277227725
1787,Wisconsin,2019,19.950429447852763
1788,Wyoming,2001,5.260504201680672
1789,Wyoming,2002,5.642659279778393
1790,Wyoming,2003,11.797998180163786
1791,Wyoming,2004,11.990774907749078
1792,Wyoming,2005,14.095658329400662
1793,Wyoming,2006,14.49
1794,Wyoming,2007,11.326224328593996
1795,Wyoming,2008,8.522845849802371
1796,Wyoming,2009,7.168050164228128
1797,Wyoming,2010,7.392117219445706
1798,Wyoming,2011,7.224639792779667
1799,Wyoming,2012,9.011259463179629
1800,Wyoming,2013,8.539219178082192
1801,Wyoming,2014,9.145526379771457
1802,Wyoming,2015,8.80444680349139
1803,Wyoming,2016,7.51591423466349
1804,Wyoming,2017,8.260571211929737
1805,Wyoming,2018,7.505588742864728
1806,Wyoming,2019,6.061814024390244
1807,Wyoming,2020,3.603225806451613
